actual, predict
14.4640784412702 , 15.3230604542919
16.3747192485736 , 14.7407213420715
16.082352114306 , 14.7407213420715
15.6883109872956 , 14.0409120328327
16.1186897307093 , 14.2409911806641
16.1697909106498 , 14.7407213420715
16.2824561389759 , 14.1168812131421
15.5650628645668 , 15.3230604542919
16.2630818325679 , 14.7407213420715
14.087726595374 , 14.3599051615794
14.1670167177885 , 14.3599051615794
14.2286592646917 , 14.3599051615794
13.3348282329957 , 14.3599051615794
14.4493235076411 , 14.0409120328327
15.4335231876757 , 15.3230604542919
15.1118042921964 , 14.0409120328327
15.307192209207 , 14.0409120328327
14.6513378240372 , 14.7407213420715
15.0090443389485 , 15.3308931265302
15.1764807984138 , 14.6550656048425
14.8542697991742 , 14.7746436926423
14.6987733513033 , 14.7746436926423
14.5630629422342 , 14.5756510431307
14.9690854491879 , 14.6998168498557
14.0974108744807 , 14.0409120328327
14.7795733623392 , 15.3308931265302
14.267466831381 , 15.3230604542919
14.233252060705 , 15.3230604542919
13.7107892892515 , 15.3308931265302
14.4831408908883 , 14.3980047997609
14.570254997605 , 14.2409911806641
13.8003732883275 , 14.5756510431307
14.698498258284 , 14.1060860034715
14.3787651201045 , 14.7746436926423
14.084750973096 , 14.1060860034715
14.560803877693 , 13.8950055128397
14.4396374886968 , 13.8950055128397
14.2666585661425 , 13.8950055128397
14.3110593697361 , 13.8950055128397
14.7643066986127 , 13.8950055128397
15.0094422307053 , 14.3599051615794
14.7303303610335 , 14.3599051615794
13.9231055063875 , 14.3599051615794
14.1210795366489 , 14.3599051615794
14.241108996285 , 14.3599051615794
14.3701826969424 , 14.3599051615794
13.7825737215248 , 14.3599051615794
14.6665688426529 , 14.1168812131421
14.589562095354 , 13.8950055128397
14.6740733978859 , 14.7407213420715
15.0062207082454 , 14.0409120328327
14.9580429423408 , 15.3230604542919
15.0704058518491 , 14.7407213420715
14.6078985367599 , 15.3308931265302
15.0571172066808 , 14.6998168498557
15.0422302932775 , 13.8950055128397
13.2051083005266 , 14.0409120328327
13.9558749767437 , 14.0409120328327
13.753301177055 , 14.0409120328327
14.0182345320123 , 14.0409120328327
14.260121188787 , 14.0409120328327
14.0049140998263 , 14.0409120328327
13.9964836793897 , 14.0409120328327
14.6477511294476 , 14.0409120328327
14.5755679384134 , 14.7407213420715
14.3993451225328 , 14.7407213420715
14.2683105375017 , 15.3308931265302
14.9953420537235 , 15.3308931265302
14.8917459148097 , 15.3308931265302
14.891675820644 , 15.3308931265302
14.4676801150766 , 15.3308931265302
14.7485974917541 , 15.3308931265302
14.5586905200824 , 14.7407213420715
14.68383083819 , 14.7407213420715
15.6865289852406 , 14.7407213420715
15.4582607225653 , 14.7407213420715
16.0969860019556 , 14.7407213420715
15.1337000492351 , 14.7407213420715
15.8425239072116 , 14.7407213420715
15.7867331775996 , 14.7407213420715
15.582503907169 , 14.7407213420715
16.297881990778 , 15.3308931265302
16.0869767035931 , 15.3308931265302
15.7726092088619 , 15.3308931265302
16.3839538369158 , 15.3308931265302
16.0574452548578 , 15.3308931265302
16.048691346957 , 15.3308931265302
16.1266534040717 , 15.3308931265302
15.6428084743576 , 15.3308931265302
16.0594870612617 , 15.3308931265302
16.0810344662793 , 15.3308931265302
15.4141577025911 , 15.3308931265302
15.9972073847587 , 15.3308931265302
16.0879740845281 , 15.3308931265302
15.8945994277342 , 15.3308931265302
15.7887201712523 , 15.3230604542919
15.4618372366777 , 15.3230604542919
16.1359613085006 , 15.3230604542919
16.1582551399929 , 15.3230604542919
